date,from.code,from.city,to.code,to.city,price.czk
2022-07-01,ESB,Ankara,CDG,Paris,5291
2022-07-01,ESB,Ankara,CPH,Copenhagen,4851
2022-07-01,ESB,Ankara,DME,Moscow,3811
2022-07-01,ESB,Ankara,DUB,Dublin,6885
2022-07-01,ESB,Ankara,EVN,Yerevan,2234
2022-07-01,ESB,Ankara,FCO,Rome,3699
2022-07-01,ESB,Ankara,HEL,Helsinki,4763
2022-07-01,ESB,Ankara,LHR,London,5830
2022-07-01,ESB,Ankara,LIS,Lisbon,7397
2022-07-01,ESB,Ankara,MAD,Madrid,6483
2022-07-01,ESB,Ankara,MLA,Valletta,3521
2022-07-01,ESB,Ankara,MSQ,Minsk,3392
2022-07-01,ESB,Ankara,NIC,Nicosia,1252
2022-07-01,ESB,Ankara,OSL,Oslo,4196
2022-07-01,ESB,Ankara,OTP,Bucharest,1678
2022-07-01,ESB,Ankara,PRG,Prague,3965
2022-07-01,ESB,Ankara,PRN,Pristina,2335
2022-07-01,ESB,Ankara,RIX,Riga,4158
2022-07-01,ESB,Ankara,RKV,Reykjavik,9084
2022-07-01,ESB,Ankara,SJJ,Sarajevo,2791
2022-07-01,ESB,Ankara,SKP,Skopje,2203
2022-07-01,ESB,Ankara,SOF,Sofia,1953
2022-07-01,ESB,Ankara,TBS,Tbilisi,2279
2022-07-01,ESB,Ankara,TGD,Podgorica,2541
2022-07-01,ESB,Ankara,TIA,Tirana,2428
2022-07-01,ESB,Ankara,TLL,Tallinn,4595
2022-07-01,ESB,Ankara,TXL,Berlin,4186
2022-07-01,ESB,Ankara,VIE,Vienna,3335
2022-07-01,ESB,Ankara,VNO,Vilnius,3662
2022-07-01,ESB,Ankara,WAW,Warsaw,3569
2022-07-01,ESB,Ankara,ZAG,Zagreb,3133
2022-07-01,EVN,Yerevan,AMS,Amsterdam,6913
2022-07-01,EVN,Yerevan,ARN,Stockholm,5876
2022-07-01,EVN,Yerevan,ATH,Athens,3750
2022-07-01,EVN,Yerevan,BEG,Belgrade,4223
2022-07-01,EVN,Yerevan,BRN,Bern,6344
2022-07-01,EVN,Yerevan,BRU,Brussels,6844
2022-07-01,EVN,Yerevan,BTS,Bratislava,4878
2022-07-01,EVN,Yerevan,BUD,Budapest,4610
2022-07-01,EVN,Yerevan,CDG,Paris,7109
2022-07-01,EVN,Yerevan,CPH,Copenhagen,5954
2022-07-01,EVN,Yerevan,DME,Moscow,3852
2022-07-01,EVN,Yerevan,DUB,Dublin,8174
2022-07-01,EVN,Yerevan,ESB,Ankara,2229
2022-07-01,EVN,Yerevan,FCO,Rome,5583
2022-07-01,EVN,Yerevan,GYD,Baku,800
2022-07-01,EVN,Yerevan,HEL,Helsinki,5409
2022-07-01,EVN,Yerevan,IEV,Kyiv,3363
2022-07-01,EVN,Yerevan,KIV,Chisinau,3106
2022-07-01,EVN,Yerevan,LHR,London,7480
2022-07-01,EVN,Yerevan,LJU,Ljubljana,3946
2022-07-01,EVN,Yerevan,LUX,Luxembourg,4898
2022-07-01,EVN,Yerevan,MAD,Madrid,8403
2022-07-01,EVN,Yerevan,MLA,Valletta,5421
2022-07-01,EVN,Yerevan,MSQ,Minsk,4210
2022-07-01,EVN,Yerevan,NIC,Nicosia,2382
2022-07-01,EVN,Yerevan,OSL,Oslo,6530
2022-07-01,EVN,Yerevan,OTP,Bucharest,2510
2022-07-01,EVN,Yerevan,PRG,Prague,5433
2022-07-01,EVN,Yerevan,PRN,Pristina,4016
2022-07-01,EVN,Yerevan,RIX,Riga,3558
2022-07-01,EVN,Yerevan,RKV,Reykjavik,10124
2022-07-01,EVN,Yerevan,SJJ,Sarajevo,4568
2022-07-01,EVN,Yerevan,SKP,Skopje,4201
2022-07-01,EVN,Yerevan,SOF,Sofia,3919
2022-07-01,EVN,Yerevan,TGD,Podgorica,4531
2022-07-01,EVN,Yerevan,TIA,Tirana,4344
2022-07-01,EVN,Yerevan,TLL,Tallinn,5202
2022-07-01,EVN,Yerevan,TXL,Berlin,5611
2022-07-01,EVN,Yerevan,VIE,Vienna,5120
2022-07-01,EVN,Yerevan,VNO,Vilnius,3454
2022-07-01,EVN,Yerevan,WAW,Warsaw,4557
2022-07-01,EVN,Yerevan,ZAG,Zagreb,4964
2022-07-01,FCO,Rome,AMS,Amsterdam,2042
2022-07-01,FCO,Rome,ARN,Stockholm,4142
2022-07-01,FCO,Rome,ATH,Athens,2270
2022-07-01,FCO,Rome,BEG,Belgrade,1671
2022-07-01,FCO,Rome,BRN,Bern,1482
2022-07-01,FCO,Rome,BRU,Brussels,2512
2022-07-01,FCO,Rome,BTS,Bratislava,1752
2022-07-01,FCO,Rome,BUD,Budapest,1822
2022-07-01,FCO,Rome,CDG,Paris,2350
2022-07-01,FCO,Rome,CPH,Copenhagen,3341
2022-07-01,FCO,Rome,DME,Moscow,4908
2022-07-01,FCO,Rome,DUB,Dublin,4005
2022-07-01,FCO,Rome,ESB,Ankara,3493
2022-07-01,FCO,Rome,EVN,Yerevan,5686
2022-07-01,FCO,Rome,GYD,Baku,6466
2022-07-01,FCO,Rome,HEL,Helsinki,4661
2022-07-01,FCO,Rome,IEV,Kyiv,2646
2022-07-01,FCO,Rome,KIV,Chisinau,3064
2022-07-01,FCO,Rome,LHR,London,3072
2022-07-01,FCO,Rome,LIS,Lisbon,2963
2022-07-01,FCO,Rome,LJU,Ljubljana,1154
2022-07-01,FCO,Rome,LUX,Luxembourg,2176
2022-07-01,FCO,Rome,MAD,Madrid,2944
2022-07-01,FCO,Rome,MSQ,Minsk,3672
2022-07-01,FCO,Rome,NIC,Nicosia,4104
2022-07-01,FCO,Rome,OTP,Bucharest,2447
2022-07-01,FCO,Rome,PRG,Prague,1490
2022-07-01,FCO,Rome,PRN,Pristina,1672
2022-07-01,FCO,Rome,RIX,Riga,3912
2022-07-01,FCO,Rome,RKV,Reykjavik,6909
2022-07-01,FCO,Rome,SJJ,Sarajevo,1259
2022-07-01,FCO,Rome,SKP,Skopje,1778
2022-07-01,FCO,Rome,SOF,Sofia,2018
2022-07-01,FCO,Rome,TBS,Tbilisi,5615
2022-07-01,FCO,Rome,TGD,Podgorica,1346
2022-07-01,FCO,Rome,TIA,Tirana,1382
2022-07-01,FCO,Rome,TLL,Tallinn,4422
2022-07-01,FCO,Rome,TXL,Berlin,2536
2022-07-01,FCO,Rome,VIE,Vienna,1750
2022-07-01,FCO,Rome,VNO,Vilnius,3569
2022-07-01,FCO,Rome,ZAG,Zagreb,1173
2022-07-01,GYD,Baku,AMS,Amsterdam,7517
2022-07-01,GYD,Baku,ATH,Athens,4839
2022-07-01,GYD,Baku,BEG,Belgrade,5135
2022-07-01,GYD,Baku,BRN,Bern,7257
2022-07-01,GYD,Baku,BRU,Brussels,7612
2022-07-01,GYD,Baku,BTS,Bratislava,5647
2022-07-01,GYD,Baku,BUD,Budapest,4088
2022-07-01,GYD,Baku,CDG,Paris,7970
2022-07-01,GYD,Baku,CPH,Copenhagen,6660
2022-07-01,GYD,Baku,DME,Moscow,3950
2022-07-01,GYD,Baku,DUB,Dublin,8824
2022-07-01,GYD,Baku,ESB,Ankara,3074
2022-07-01,GYD,Baku,EVN,Yerevan,1163
2022-07-01,GYD,Baku,FCO,Rome,6394
2022-07-01,GYD,Baku,HEL,Helsinki,5753
2022-07-01,GYD,Baku,IEV,Kyiv,4007
2022-07-01,GYD,Baku,KIV,Chisinau,2984
2022-07-01,GYD,Baku,LHR,London,8176
2022-07-01,GYD,Baku,LIS,Lisbon,10042
2022-07-01,GYD,Baku,LJU,Ljubljana,5994
2022-07-01,GYD,Baku,LUX,Luxembourg,7393
2022-07-01,GYD,Baku,MAD,Madrid,9147
2022-07-01,GYD,Baku,MLA,Valletta,6447
2022-07-01,GYD,Baku,MSQ,Minsk,4643
2022-07-01,GYD,Baku,NIC,Nicosia,3225
2022-07-01,GYD,Baku,OSL,Oslo,7039
2022-07-01,GYD,Baku,OTP,Bucharest,4229
2022-07-01,GYD,Baku,PRG,Prague,5993
2022-07-01,GYD,Baku,PRN,Pristina,5054
2022-07-01,GYD,Baku,RIX,Riga,5439
2022-07-01,GYD,Baku,SJJ,Sarajevo,5267
2022-07-01,GYD,Baku,SOF,Sofia,4619
2022-07-01,GYD,Baku,TGD,Podgorica,5367
2022-07-01,GYD,Baku,TIA,Tirana,5179
2022-07-01,GYD,Baku,TLL,Tallinn,5796
2022-07-01,GYD,Baku,TXL,Berlin,6300
2022-07-01,GYD,Baku,VIE,Vienna,5749
2022-07-01,GYD,Baku,VNO,Vilnius,4964
2022-07-01,GYD,Baku,WAW,Warsaw,5215
2022-07-01,GYD,Baku,ZAG,Zagreb,5779
2022-07-01,HEL,Helsinki,AMS,Amsterdam,3176
2022-07-01,HEL,Helsinki,ARN,Stockholm,1001
2022-07-01,HEL,Helsinki,BEG,Belgrade,3620
2022-07-01,HEL,Helsinki,BRN,Bern,3856
2022-07-01,HEL,Helsinki,BRU,Brussels,3500
2022-07-01,HEL,Helsinki,BTS,Bratislava,3072
2022-07-01,HEL,Helsinki,BUD,Budapest,3137
2022-07-01,HEL,Helsinki,CDG,Paris,4082
2022-07-01,HEL,Helsinki,CPH,Copenhagen,1947
2022-07-01,HEL,Helsinki,DME,Moscow,1985
2022-07-01,HEL,Helsinki,DUB,Dublin,4248
2022-07-01,HEL,Helsinki,ESB,Ankara,4740
2022-07-01,HEL,Helsinki,EVN,Yerevan,5385
2022-07-01,HEL,Helsinki,FCO,Rome,4542
2022-07-01,HEL,Helsinki,GYD,Baku,5729
2022-07-01,HEL,Helsinki,IEV,Kyiv,2404
2022-07-01,HEL,Helsinki,KIV,Chisinau,3211
2022-07-01,HEL,Helsinki,LHR,London,3832
2022-07-01,HEL,Helsinki,LJU,Ljubljana,3651
2022-07-01,HEL,Helsinki,LUX,Luxembourg,3579
2022-07-01,HEL,Helsinki,MAD,Madrid,6130
2022-07-01,HEL,Helsinki,MLA,Valletta,5831
2022-07-01,HEL,Helsinki,MSQ,Minsk,1698
2022-07-01,HEL,Helsinki,NIC,Nicosia,5731
2022-07-01,HEL,Helsinki,OSL,Oslo,1819
2022-07-01,HEL,Helsinki,OTP,Bucharest,2726
2022-07-01,HEL,Helsinki,PRG,Prague,2790
2022-07-01,HEL,Helsinki,PRN,Pristina,4096
2022-07-01,HEL,Helsinki,RIX,Riga,873
2022-07-01,HEL,Helsinki,SJJ,Sarajevo,4043
2022-07-01,HEL,Helsinki,SKP,Skopje,4280
2022-07-01,HEL,Helsinki,SOF,Sofia,4149
2022-07-01,HEL,Helsinki,TBS,Tbilisi,5273
2022-07-01,HEL,Helsinki,TGD,Podgorica,4192
2022-07-01,HEL,Helsinki,TIA,Tirana,4381
2022-07-01,HEL,Helsinki,TXL,Berlin,2384
2022-07-01,HEL,Helsinki,VIE,Vienna,3063
2022-07-01,HEL,Helsinki,VNO,Vilnius,1465
2022-07-01,HEL,Helsinki,WAW,Warsaw,1947
2022-07-01,HEL,Helsinki,ZAG,Zagreb,2684
2022-07-01,IEV,Kyiv,AMS,Amsterdam,3699
2022-07-01,IEV,Kyiv,ARN,Stockholm,2810
2022-07-01,IEV,Kyiv,ATH,Athens,3225
2022-07-01,IEV,Kyiv,BEG,Belgrade,2105
2022-07-01,IEV,Kyiv,BRN,Bern,3814
2022-07-01,IEV,Kyiv,BRU,Brussels,3807
2022-07-01,IEV,Kyiv,BTS,Bratislava,2148
2022-07-01,IEV,Kyiv,BUD,Budapest,2030
2022-07-01,IEV,Kyiv,CDG,Paris,4258
2022-07-01,IEV,Kyiv,CPH,Copenhagen,2877
2022-07-01,IEV,Kyiv,DME,Moscow,1731
2022-07-01,IEV,Kyiv,DUB,Dublin,5290
2022-07-01,IEV,Kyiv,ESB,Ankara,2588
2022-07-01,IEV,Kyiv,EVN,Yerevan,3408
2022-07-01,IEV,Kyiv,FCO,Rome,3606
2022-07-01,IEV,Kyiv,GYD,Baku,3883
2022-07-01,IEV,Kyiv,HEL,Helsinki,2506
2022-07-01,IEV,Kyiv,KIV,Chisinau,1004
2022-07-01,IEV,Kyiv,LHR,London,3311
2022-07-01,IEV,Kyiv,LIS,Lisbon,6845
2022-07-01,IEV,Kyiv,LJU,Ljubljana,2719
2022-07-01,IEV,Kyiv,LUX,Luxembourg,3738
2022-07-01,IEV,Kyiv,MAD,Madrid,5848
2022-07-01,IEV,Kyiv,MLA,Valletta,4313
2022-07-01,IEV,Kyiv,MSQ,Minsk,1061
2022-07-01,IEV,Kyiv,NIC,Nicosia,3613
2022-07-01,IEV,Kyiv,OSL,Oslo,3580
2022-07-01,IEV,Kyiv,OTP,Bucharest,1698
2022-07-01,IEV,Kyiv,PRG,Prague,1779
2022-07-01,IEV,Kyiv,PRN,Pristina,2448
2022-07-01,IEV,Kyiv,RIX,Riga,1844
2022-07-01,IEV,Kyiv,RKV,Reykjavik,6903
2022-07-01,IEV,Kyiv,SJJ,Sarajevo,2526
2022-07-01,IEV,Kyiv,TBS,Tbilisi,3178
2022-07-01,IEV,Kyiv,TGD,Podgorica,2628
2022-07-01,IEV,Kyiv,TIA,Tirana,2752
2022-07-01,IEV,Kyiv,TLL,Tallinn,2335
2022-07-01,IEV,Kyiv,VIE,Vienna,2327
2022-07-01,IEV,Kyiv,VNO,Vilnius,1397
2022-07-01,IEV,Kyiv,ZAG,Zagreb,2550
2022-07-01,KIV,Chisinau,AMS,Amsterdam,3882
2022-07-01,KIV,Chisinau,ARN,Stockholm,3315
2022-07-01,KIV,Chisinau,ATH,Athens,2351
2022-07-01,KIV,Chisinau,BEG,Belgrade,1531
2022-07-01,KIV,Chisinau,BRN,Bern,2491
2022-07-01,KIV,Chisinau,BRU,Brussels,3912
2022-07-01,KIV,Chisinau,BTS,Bratislava,1904
2022-07-01,KIV,Chisinau,BUD,Budapest,1671
2022-07-01,KIV,Chisinau,CDG,Paris,4156
2022-07-01,KIV,Chisinau,CPH,Copenhagen,3095
2022-07-01,KIV,Chisinau,DME,Moscow,2494
2022-07-01,KIV,Chisinau,DUB,Dublin,5369
2022-07-01,KIV,Chisinau,ESB,Ankara,1975
2022-07-01,KIV,Chisinau,EVN,Yerevan,3215
2022-07-01,KIV,Chisinau,FCO,Rome,3064
2022-07-01,KIV,Chisinau,GYD,Baku,3887
2022-07-01,KIV,Chisinau,HEL,Helsinki,3199
2022-07-01,KIV,Chisinau,IEV,Kyiv,1003
2022-07-01,KIV,Chisinau,LHR,London,4374
2022-07-01,KIV,Chisinau,LIS,Lisbon,6425
2022-07-01,KIV,Chisinau,LJU,Ljubljana,2356
2022-07-01,KIV,Chisinau,LUX,Luxembourg,3574
2022-07-01,KIV,Chisinau,MAD,Madrid,5507
2022-07-01,KIV,Chisinau,MLA,Valletta,3675
2022-07-01,KIV,Chisinau,MSQ,Minsk,1705
2022-07-01,KIV,Chisinau,NIC,Nicosia,2890
2022-07-01,KIV,Chisinau,OSL,Oslo,3870
2022-07-01,KIV,Chisinau,OTP,Bucharest,868
2022-07-01,KIV,Chisinau,PRG,Prague,2424
2022-07-01,KIV,Chisinau,PRN,Pristina,1809
2022-07-01,KIV,Chisinau,RIX,Riga,2510
2022-07-01,KIV,Chisinau,RKV,Reykjavik,7298
2022-07-01,KIV,Chisinau,SJJ,Sarajevo,1979
2022-07-01,KIV,Chisinau,SKP,Skopje,1792
2022-07-01,KIV,Chisinau,SOF,Sofia,1452
2022-07-01,KIV,Chisinau,TBS,Tbilisi,3082
2022-07-01,KIV,Chisinau,TGD,Podgorica,1975
2022-07-01,KIV,Chisinau,TIA,Tirana,2061
2022-07-01,KIV,Chisinau,TXL,Berlin,2688
2022-07-01,KIV,Chisinau,VIE,Vienna,2103
2022-07-01,KIV,Chisinau,VNO,Vilnius,2058
2022-07-01,KIV,Chisinau,WAW,Warsaw,1800
2022-07-01,KIV,Chisinau,ZAG,Zagreb,2174
2022-07-01,LHR,London,AMS,Amsterdam,936
2022-07-01,LHR,London,ATH,Athens,5087
2022-07-01,LHR,London,BEG,Belgrade,3508
2022-07-01,LHR,London,BRN,Bern,1675
2022-07-01,LHR,London,BRU,Brussels,870
2022-07-01,LHR,London,BTS,Bratislava,2857
2022-07-01,LHR,London,BUD,Budapest,3010
2022-07-01,LHR,London,CDG,Paris,868
2022-07-01,LHR,London,CPH,Copenhagen,2173
2022-07-01,LHR,London,DME,Moscow,5204
2022-07-01,LHR,London,DUB,Dublin,1146
2022-07-01,LHR,London,ESB,Ankara,5818
2022-07-01,LHR,London,EVN,Yerevan,7424
2022-07-01,LHR,London,GYD,Baku,8295
2022-07-01,LHR,London,HEL,Helsinki,3772
2022-07-01,LHR,London,IEV,Kyiv,4420
2022-07-01,LHR,London,KIV,Chisinau,3400
2022-07-01,LHR,London,LIS,Lisbon,3410
2022-07-01,LHR,London,LJU,Ljubljana,2712
2022-07-01,LHR,London,LUX,Luxembourg,880
2022-07-01,LHR,London,MLA,Valletta,4419
2022-07-01,LHR,London,MSQ,Minsk,3961
2022-07-01,LHR,London,NIC,Nicosia,5018
2022-07-01,LHR,London,OTP,Bucharest,4413
2022-07-01,LHR,London,PRN,Pristina,3889
2022-07-01,LHR,London,RIX,Riga,3592
2022-07-01,LHR,London,RKV,Reykjavik,3940
2022-07-01,LHR,London,SKP,Skopje,4106
2022-07-01,LHR,London,SOF,Sofia,4208
2022-07-01,LHR,London,TBS,Tbilisi,7160
2022-07-01,LHR,London,TGD,Podgorica,3742
2022-07-01,LHR,London,TIA,Tirana,3970
2022-07-01,LHR,London,TXL,Berlin,2130
2022-07-01,LHR,London,VIE,Vienna,2741
2022-07-01,LHR,London,VNO,Vilnius,2729
2022-07-01,LHR,London,WAW,Warsaw,3190
2022-07-01,LHR,London,ZAG,Zagreb,2946
2022-07-01,LIS,Lisbon,AMS,Amsterdam,3894
2022-07-01,LIS,Lisbon,ARN,Stockholm,6102
2022-07-01,LIS,Lisbon,ATH,Athens,5974
2022-07-01,LIS,Lisbon,BEG,Belgrade,5332
2022-07-01,LIS,Lisbon,BRN,Bern,3478
2022-07-01,LIS,Lisbon,BRU,Brussels,3716
2022-07-01,LIS,Lisbon,BTS,Bratislava,4725
2022-07-01,LIS,Lisbon,BUD,Budapest,5134
2022-07-01,LIS,Lisbon,CDG,Paris,3061
2022-07-01,LIS,Lisbon,CPH,Copenhagen,5131
2022-07-01,LIS,Lisbon,DME,Moscow,8137
2022-07-01,LIS,Lisbon,DUB,Dublin,3323
2022-07-01,LIS,Lisbon,ESB,Ankara,7420
2022-07-01,LIS,Lisbon,EVN,Yerevan,9147
2022-07-01,LIS,Lisbon,FCO,Rome,3909
2022-07-01,LIS,Lisbon,GYD,Baku,10128
2022-07-01,LIS,Lisbon,HEL,Helsinki,6918
2022-07-01,LIS,Lisbon,IEV,Kyiv,6847
2022-07-01,LIS,Lisbon,KIV,Chisinau,4981
2022-07-01,LIS,Lisbon,LHR,London,3324
2022-07-01,LIS,Lisbon,LJU,Ljubljana,4484
2022-07-01,LIS,Lisbon,LUX,Luxembourg,3602
2022-07-01,LIS,Lisbon,MLA,Valletta,4472
2022-07-01,LIS,Lisbon,MSQ,Minsk,6746
2022-07-01,LIS,Lisbon,OSL,Oslo,5687
2022-07-01,LIS,Lisbon,OTP,Bucharest,6353
2022-07-01,LIS,Lisbon,PRG,Prague,4713
2022-07-01,LIS,Lisbon,PRN,Pristina,5497
2022-07-01,LIS,Lisbon,RIX,Riga,6418
2022-07-01,LIS,Lisbon,RKV,Reykjavik,6050
2022-07-01,LIS,Lisbon,SJJ,Sarajevo,4969
2022-07-01,LIS,Lisbon,SKP,Skopje,5482
2022-07-01,LIS,Lisbon,SOF,Sofia,5665
2022-07-01,LIS,Lisbon,TBS,Tbilisi,9324
2022-07-01,LIS,Lisbon,TGD,Podgorica,5084
2022-07-01,LIS,Lisbon,TIA,Tirana,5023
2022-07-01,LIS,Lisbon,TLL,Tallinn,6890
2022-07-01,LIS,Lisbon,TXL,Berlin,4729
2022-07-01,LIS,Lisbon,VIE,Vienna,4871
2022-07-01,LIS,Lisbon,VNO,Vilnius,6393
2022-07-01,LIS,Lisbon,WAW,Warsaw,5634
2022-07-01,LIS,Lisbon,ZAG,Zagreb,4584
2022-07-01,LJU,Ljubljana,AMS,Amsterdam,2211
2022-07-01,LJU,Ljubljana,ARN,Stockholm,3200
2022-07-01,LJU,Ljubljana,ATH,Athens,2529
2022-07-01,LJU,Ljubljana,BEG,Belgrade,1118
2022-07-01,LJU,Ljubljana,BRN,Bern,1231
2022-07-01,LJU,Ljubljana,BRU,Brussels,2001
2022-07-01,LJU,Ljubljana,BTS,Bratislava,820
2022-07-01,LJU,Ljubljana,BUD,Budapest,948
2022-07-01,LJU,Ljubljana,CDG,Paris,2061
2022-07-01,LJU,Ljubljana,DME,Moscow,4001
2022-07-01,LJU,Ljubljana,DUB,Dublin,3510
2022-07-01,LJU,Ljubljana,ESB,Ankara,3392
2022-07-01,LJU,Ljubljana,EVN,Yerevan,5329
2022-07-01,LJU,Ljubljana,FCO,Rome,1112
2022-07-01,LJU,Ljubljana,GYD,Baku,6077
2022-07-01,LJU,Ljubljana,HEL,Helsinki,3641
2022-07-01,LJU,Ljubljana,IEV,Kyiv,2680
2022-07-01,LJU,Ljubljana,KIV,Chisinau,2528
2022-07-01,LJU,Ljubljana,LHR,London,2694
2022-07-01,LJU,Ljubljana,LIS,Lisbon,4507
2022-07-01,LJU,Ljubljana,LUX,Luxembourg,1689
2022-07-01,LJU,Ljubljana,MAD,Madrid,3388
2022-07-01,LJU,Ljubljana,MLA,Valletta,2446
2022-07-01,LJU,Ljubljana,MSQ,Minsk,2773
2022-07-01,LJU,Ljubljana,NIC,Nicosia,4125
2022-07-01,LJU,Ljubljana,OSL,Oslo,3383
2022-07-01,LJU,Ljubljana,OTP,Bucharest,2027
2022-07-01,LJU,Ljubljana,PRG,Prague,1105
2022-07-01,LJU,Ljubljana,PRN,Pristina,1521
2022-07-01,LJU,Ljubljana,RIX,Riga,3025
2022-07-01,LJU,Ljubljana,RKV,Reykjavik,6248
2022-07-01,LJU,Ljubljana,SJJ,Sarajevo,984
2022-07-01,LJU,Ljubljana,SKP,Skopje,1674
2022-07-01,LJU,Ljubljana,SOF,Sofia,1841
2022-07-01,LJU,Ljubljana,TBS,Tbilisi,5328
2022-07-01,LJU,Ljubljana,TGD,Podgorica,1313
2022-07-01,LJU,Ljubljana,TIA,Tirana,1569
2022-07-01,LJU,Ljubljana,TLL,Tallinn,3510
2022-07-01,LJU,Ljubljana,TXL,Berlin,1768
2022-07-01,LJU,Ljubljana,VIE,Vienna,680
2022-07-01,LJU,Ljubljana,VNO,Vilnius,2602
2022-07-01,LJU,Ljubljana,WAW,Warsaw,1871
2022-07-01,LUX,Luxembourg,AMS,Amsterdam,676
2022-07-01,LUX,Luxembourg,ARN,Stockholm,2889
2022-07-01,LUX,Luxembourg,ATH,Athens,4020
2022-07-01,LUX,Luxembourg,BEG,Belgrade,2652
2022-07-01,LUX,Luxembourg,BRN,Bern,836
2022-07-01,LUX,Luxembourg,BTS,Bratislava,1414
2022-07-01,LUX,Luxembourg,BUD,Budapest,2195
2022-07-01,LUX,Luxembourg,CDG,Paris,773
2022-07-01,LUX,Luxembourg,CPH,Copenhagen,1772
2022-07-01,LUX,Luxembourg,DME,Moscow,3454
2022-07-01,LUX,Luxembourg,DUB,Dublin,2022
2022-07-01,LUX,Luxembourg,ESB,Ankara,4799
2022-07-01,LUX,Luxembourg,EVN,Yerevan,6608
2022-07-01,LUX,Luxembourg,FCO,Rome,2173
2022-07-01,LUX,Luxembourg,GYD,Baku,7243
2022-07-01,LUX,Luxembourg,HEL,Helsinki,2638
2022-07-01,LUX,Luxembourg,KIV,Chisinau,3626
2022-07-01,LUX,Luxembourg,LHR,London,1201
2022-07-01,LUX,Luxembourg,LIS,Lisbon,3655
2022-07-01,LUX,Luxembourg,LJU,Ljubljana,1773
2022-07-01,LUX,Luxembourg,MAD,Madrid,2144
2022-07-01,LUX,Luxembourg,MLA,Valletta,3644
2022-07-01,LUX,Luxembourg,MSQ,Minsk,3239
2022-07-01,LUX,Luxembourg,NIC,Nicosia,5595
2022-07-01,LUX,Luxembourg,OSL,Oslo,2531
2022-07-01,LUX,Luxembourg,OTP,Bucharest,3421
2022-07-01,LUX,Luxembourg,PRG,Prague,1359
2022-07-01,LUX,Luxembourg,PRN,Pristina,2949
2022-07-01,LUX,Luxembourg,RIX,Riga,3093
2022-07-01,LUX,Luxembourg,RKV,Reykjavik,4826
2022-07-01,LUX,Luxembourg,SJJ,Sarajevo,1839
2022-07-01,LUX,Luxembourg,SKP,Skopje,3042
2022-07-01,LUX,Luxembourg,SOF,Sofia,3314
2022-07-01,LUX,Luxembourg,TGD,Podgorica,2635
2022-07-01,LUX,Luxembourg,TIA,Tirana,3017
2022-07-01,LUX,Luxembourg,TLL,Tallinn,3512
2022-07-01,LUX,Luxembourg,TXL,Berlin,1337
2022-07-01,LUX,Luxembourg,VIE,Vienna,1352
2022-07-01,LUX,Luxembourg,VNO,Vilnius,3108
2022-07-01,LUX,Luxembourg,WAW,Warsaw,2347
2022-07-01,LUX,Luxembourg,ZAG,Zagreb,1829
2022-07-01,MAD,Madrid,AMS,Amsterdam,3168
2022-07-01,MAD,Madrid,ARN,Stockholm,5329
2022-07-01,MAD,Madrid,ATH,Athens,5088
2022-07-01,MAD,Madrid,BEG,Belgrade,4375
2022-07-01,MAD,Madrid,BRN,Bern,2501
2022-07-01,MAD,Madrid,BRU,Brussels,2762
2022-07-01,MAD,Madrid,BTS,Bratislava,3944
2022-07-01,MAD,Madrid,BUD,Budapest,4123
2022-07-01,MAD,Madrid,CDG,Paris,2299
2022-07-01,MAD,Madrid,CPH,Copenhagen,4412
2022-07-01,MAD,Madrid,DME,Moscow,7056
2022-07-01,MAD,Madrid,DUB,Dublin,3094
2022-07-01,MAD,Madrid,ESB,Ankara,6345
2022-07-01,MAD,Madrid,EVN,Yerevan,8269
2022-07-01,MAD,Madrid,FCO,Rome,2981
2022-07-01,MAD,Madrid,GYD,Baku,9194
2022-07-01,MAD,Madrid,HEL,Helsinki,6185
2022-07-01,MAD,Madrid,IEV,Kyiv,5802
2022-07-01,MAD,Madrid,KIV,Chisinau,5475
2022-07-01,MAD,Madrid,LHR,London,2714
2022-07-01,MAD,Madrid,LIS,Lisbon,1207
2022-07-01,MAD,Madrid,LJU,Ljubljana,3409
2022-07-01,MAD,Madrid,LUX,Luxembourg,2800
2022-07-01,MAD,Madrid,MLA,Valletta,3525
2022-07-01,MAD,Madrid,MSQ,Minsk,5786
2022-07-01,MAD,Madrid,NIC,Nicosia,5066
2022-07-01,MAD,Madrid,OSL,Oslo,5130
2022-07-01,MAD,Madrid,OTP,Bucharest,5159
2022-07-01,MAD,Madrid,PRG,Prague,3755
2022-07-01,MAD,Madrid,PRN,Pristina,4351
2022-07-01,MAD,Madrid,RIX,Riga,5642
2022-07-01,MAD,Madrid,RKV,Reykjavik,5951
2022-07-01,MAD,Madrid,SJJ,Sarajevo,3794
2022-07-01,MAD,Madrid,SKP,Skopje,4360
2022-07-01,MAD,Madrid,SOF,Sofia,4768
2022-07-01,MAD,Madrid,TBS,Tbilisi,8047
2022-07-01,MAD,Madrid,TIA,Tirana,4200
2022-07-01,MAD,Madrid,TLL,Tallinn,6090
2022-07-01,MAD,Madrid,TXL,Berlin,3808
2022-07-01,MAD,Madrid,VIE,Vienna,3885
2022-07-01,MAD,Madrid,VNO,Vilnius,5436
2022-07-01,MAD,Madrid,WAW,Warsaw,4901
2022-07-01,MAD,Madrid,ZAG,Zagreb,3708
2022-07-01,MLA,Valletta,AMS,Amsterdam,4240
2022-07-01,MLA,Valletta,ARN,Stockholm,5431
2022-07-01,MLA,Valletta,ATH,Athens,1832
